,userid,version,sum_gamerounds,retention_1,retention_7,gameround_group
67233,7448229,gate_30,30,True,True,A
67236,7448684,gate_40,57,True,True,C
67243,7449304,gate_30,52,True,False,C
67244,7449365,gate_40,42,True,True,B
67245,7449448,gate_30,123,False,False,J
67246,7449450,gate_30,39,False,True,A
67250,7449770,gate_40,49,False,True,B
67252,7449915,gate_30,71,True,False,E
67253,7449998,gate_30,89,True,True,F
67254,7450168,gate_40,190,True,True,H
67260,7451238,gate_40,44,True,False,B
67264,7451843,gate_30,44,True,False,B
67265,7451980,gate_30,87,True,False,F
67266,7451995,gate_30,60,True,False,D
67269,7452294,gate_40,69,True,False,D
67273,7452969,gate_30,111,True,True,I
67279,7453636,gate_40,190,True,False,H
67282,7453865,gate_30,34,True,False,A
67286,7454314,gate_40,127,True,True,J
67288,7454508,gate_30,173,True,False,O
67294,7455845,gate_40,98,False,True,G
67295,7455894,gate_30,83,True,False,F
67297,7455938,gate_30,63,True,False,D
67300,7456119,gate_40,66,True,True,D
67303,7456442,gate_40,168,True,True,N
67305,7456686,gate_30,64,True,True,D
67307,7456766,gate_40,54,True,False,C
67313,7457535,gate_40,51,True,False,C
67317,7457950,gate_30,95,True,True,G
67320,7458399,gate_30,170,True,True,O
67324,7459046,gate_30,34,True,False,A
67325,7459083,gate_30,41,True,False,B
67327,7459191,gate_30,37,True,False,A
67332,7459825,gate_30,63,True,False,D
67333,7459898,gate_40,80,True,False,F
67334,7459991,gate_40,56,True,False,C
67339,7460643,gate_40,88,True,True,F
67341,7460864,gate_40,80,True,False,F
67342,7460881,gate_30,136,False,False,K
67346,7461562,gate_40,119,True,True,I
67359,7463051,gate_40,138,True,True,K
67365,7463298,gate_40,83,True,False,F
67370,7464266,gate_30,118,False,True,I
67372,7464499,gate_30,85,True,False,F
67374,7464659,gate_40,101,False,True,H
67380,7465373,gate_30,118,True,False,I
67383,7465799,gate_40,41,True,False,B
67395,7466850,gate_40,55,True,False,C
67400,7467516,gate_30,43,True,True,B
67402,7467750,gate_40,171,True,True,O
67405,7468186,gate_30,32,True,False,A
67410,7468715,gate_30,35,False,False,A
67414,7468875,gate_30,57,True,False,C
67418,7469025,gate_40,63,True,False,D
67420,7469229,gate_40,49,True,True,B
67425,7470690,gate_40,46,True,False,B
67427,7470810,gate_30,117,True,False,I
67432,7471117,gate_30,85,True,True,F
67437,7471663,gate_40,47,True,False,B
67445,7472654,gate_30,91,True,False,G
67455,7474359,gate_30,36,True,False,A
67458,7474767,gate_30,184,True,True,P
67460,7474858,gate_40,119,True,True,I
67463,7475435,gate_40,102,True,False,H
67464,7475508,gate_30,142,True,True,L
67466,7475525,gate_30,48,True,True,B
67467,7475623,gate_40,68,False,True,D
67469,7475982,gate_30,64,True,False,D
67470,7476026,gate_30,102,False,True,H
67471,7476069,gate_40,63,True,False,D
67477,7476614,gate_40,132,True,True,K
67485,7477722,gate_30,39,True,False,A
67486,7477859,gate_40,74,True,False,E
67490,7478422,gate_40,50,True,False,C
67494,7479139,gate_30,38,True,False,A
67495,7479217,gate_30,60,True,False,D
67496,7479267,gate_40,94,True,False,G
67498,7479455,gate_40,89,True,False,F
67500,7479831,gate_30,70,True,False,E
67508,7480791,gate_30,74,True,True,E
67509,7480917,gate_40,40,True,False,B
67512,7481355,gate_30,68,True,False,D
67513,7481406,gate_40,95,True,True,G
67514,7481471,gate_30,176,False,True,O
67515,7481534,gate_40,188,True,True,P
67516,7481574,gate_30,43,True,False,B
67517,7481615,gate_30,46,True,True,B
67520,7481885,gate_30,143,True,False,L
67522,7482296,gate_30,45,False,True,B
67525,7482485,gate_30,143,True,True,L
67528,7483793,gate_30,109,True,False,H
67529,7483829,gate_30,114,True,False,I
67536,7485019,gate_30,186,True,True,P
67537,7485039,gate_30,73,True,False,E
67541,7485425,gate_40,79,True,False,E
67542,7485513,gate_30,118,True,True,I
67543,7485604,gate_30,41,False,False,B
67544,7485670,gate_40,85,True,False,F
67545,7486060,gate_30,160,True,True,N
67546,7486118,gate_40,68,False,True,D
67548,7486228,gate_30,51,True,False,C
67549,7486259,gate_30,37,False,False,A
67550,7486595,gate_30,53,True,False,C
67552,7486835,gate_40,60,True,False,D
67560,7487774,gate_40,122,True,False,J
67562,7488483,gate_40,40,True,False,B
67565,7489142,gate_40,58,False,False,C
67568,7489257,gate_30,43,True,False,B
67572,7489723,gate_30,157,True,False,M
67579,7490524,gate_30,134,True,True,K
67581,7490662,gate_30,36,False,False,A
67583,7490676,gate_30,56,True,False,C
67590,7491388,gate_40,179,True,False,O
67591,7491558,gate_40,58,True,False,C
67594,7492073,gate_30,135,True,False,K
67596,7492110,gate_30,56,True,False,C
67602,7492601,gate_30,37,True,False,A
67606,7492787,gate_30,71,True,True,E
67619,7494097,gate_30,130,True,False,K
67623,7494625,gate_30,72,True,False,E
67627,7495024,gate_40,122,True,False,J
67628,7495063,gate_30,57,True,True,C
67631,7495316,gate_40,174,True,True,O
67632,7495475,gate_40,42,False,False,B
67633,7495503,gate_30,70,True,False,E
67635,7496174,gate_30,67,True,True,D
67637,7496222,gate_40,55,True,False,C
67641,7496452,gate_40,65,True,True,D
67643,7496531,gate_30,136,True,False,K
67648,7497177,gate_40,42,True,False,B
67651,7497930,gate_40,55,True,True,C
67653,7498379,gate_30,41,True,False,B
67654,7498403,gate_30,58,True,False,C
67659,7499087,gate_30,183,True,True,P
67661,7499269,gate_30,94,True,True,G
67665,7499466,gate_40,111,True,True,I
67667,7499671,gate_40,54,False,False,C
67675,7500372,gate_30,42,False,False,B
67676,7500511,gate_30,30,True,False,A
67681,7500812,gate_30,71,False,False,E
67692,7501527,gate_40,51,True,False,C
67702,7502233,gate_30,81,True,True,F
67706,7502639,gate_40,51,True,False,C
67711,7503434,gate_30,152,False,False,M
67717,7504174,gate_30,103,True,True,H
67718,7504226,gate_30,168,True,True,N
67720,7504513,gate_30,86,True,True,F
67722,7504955,gate_40,111,True,False,I
67739,7506342,gate_30,52,True,False,C
67743,7506692,gate_30,54,True,False,C
67744,7506876,gate_30,60,True,True,D
67748,7507127,gate_30,58,True,False,C
67750,7507241,gate_30,30,True,False,A
67751,7507297,gate_30,77,True,False,E
67753,7507361,gate_30,144,True,False,L
67758,7507692,gate_40,130,True,False,K
67759,7507767,gate_30,123,True,False,J
67762,7508428,gate_40,64,True,False,D
67765,7508866,gate_30,37,True,False,A
67766,7508990,gate_40,120,True,True,J
67770,7509269,gate_40,40,False,False,B
67775,7510092,gate_30,32,False,False,A
67776,7510312,gate_40,42,False,False,B
67779,7510693,gate_40,42,True,False,B
67781,7510827,gate_30,194,True,True,H
67782,7510841,gate_40,43,True,True,B
67788,7511187,gate_30,35,True,False,A
67789,7511319,gate_40,43,True,False,B
67791,7511436,gate_40,169,True,True,N
67792,7511741,gate_30,81,True,True,F
67797,7512271,gate_30,72,True,False,E
67807,7513681,gate_40,63,False,False,D
67811,7514366,gate_40,49,True,False,B
67813,7514516,gate_40,77,False,False,E
67816,7514840,gate_40,40,True,False,B
67825,7515905,gate_40,103,True,True,H
67829,7516314,gate_30,37,True,False,A
67837,7517028,gate_30,111,True,False,I
67841,7517594,gate_30,66,True,False,D
67843,7517717,gate_30,147,False,True,L
67844,7517946,gate_30,147,True,True,L
67857,7520403,gate_30,33,True,False,A
67860,7520881,gate_40,63,True,False,D
67861,7521063,gate_30,31,True,False,A
67865,7521247,gate_30,47,True,False,B
67868,7521677,gate_40,45,False,False,B
67869,7521855,gate_40,109,True,True,H
67870,7522093,gate_30,74,True,False,E
67872,7522360,gate_30,41,False,False,B
67874,7522669,gate_30,68,True,True,D
67876,7523132,gate_30,41,True,False,B
67881,7523294,gate_40,76,True,False,E
67891,7523984,gate_40,43,True,False,B
67894,7524342,gate_40,86,True,False,F
67896,7524531,gate_30,40,True,True,B
67901,7524867,gate_40,88,True,False,F
67902,7525025,gate_30,75,False,False,E
67903,7525116,gate_30,193,True,True,H
67907,7525363,gate_40,108,False,False,H
67918,7526355,gate_30,37,True,False,A
67919,7526807,gate_40,105,True,False,H
67933,7528013,gate_30,30,False,False,A
67940,7528774,gate_30,43,True,True,B
67946,7529706,gate_40,66,True,False,D
67949,7529947,gate_40,63,True,False,D
67953,7530566,gate_30,105,True,True,H
67958,7530880,gate_30,33,False,False,A
67963,7531993,gate_40,160,True,True,N
67964,7532068,gate_40,49,False,False,B
67968,7532397,gate_30,46,True,False,B
67970,7532486,gate_40,87,True,False,F
67971,7532610,gate_30,33,True,False,A
67975,7533643,gate_30,86,True,False,F
67980,7534199,gate_30,76,True,False,E
67989,7535171,gate_30,57,True,False,C
67993,7535806,gate_30,61,True,False,D
67996,7536088,gate_40,134,True,True,K
67997,7536241,gate_30,84,True,True,F
67998,7536294,gate_40,94,True,False,G
68008,7537236,gate_30,36,False,False,A
68014,7537696,gate_30,53,True,True,C
68023,7538838,gate_30,77,True,False,E
68026,7539396,gate_40,104,False,True,H
68030,7539919,gate_40,160,True,False,N
68036,7540471,gate_30,45,True,False,B
68037,7540550,gate_40,83,False,True,F
68040,7540798,gate_30,32,True,True,A
68041,7540808,gate_30,65,True,False,D
68045,7541619,gate_30,55,True,False,C
68049,7542048,gate_40,93,True,False,G
68052,7542297,gate_40,65,True,False,D
68053,7542307,gate_40,47,True,False,B
68068,7544205,gate_30,110,True,False,I
68073,7544616,gate_40,113,True,True,I
68075,7544677,gate_30,82,True,True,F
68077,7544904,gate_30,37,True,False,A
68079,7545334,gate_30,31,True,False,A
68094,7546590,gate_40,54,True,False,C
68097,7546996,gate_40,149,True,True,L
68098,7547056,gate_40,53,True,False,C
68100,7547066,gate_40,65,True,False,D
68104,7547351,gate_30,78,True,True,E
68105,7547487,gate_30,44,True,False,B
68109,7547829,gate_40,144,False,True,L
68111,7548145,gate_40,45,False,False,B
68112,7548154,gate_30,36,True,False,A
68113,7548334,gate_40,51,True,False,C
68115,7548482,gate_30,60,True,False,D
68119,7548909,gate_30,127,True,True,J
68127,7549563,gate_30,33,True,False,A
68130,7549881,gate_40,105,True,True,H
68135,7550328,gate_30,104,True,False,H
68141,7551119,gate_30,132,True,False,K
68142,7551146,gate_40,119,True,False,I
68144,7551247,gate_30,54,True,False,C
68149,7551913,gate_40,116,False,False,I
68151,7552446,gate_30,71,True,False,E
68153,7552596,gate_30,163,True,False,N
68157,7553559,gate_40,84,True,False,F
68172,7555809,gate_30,43,True,False,B
68173,7556198,gate_40,99,True,False,G
68174,7556389,gate_40,57,True,False,C
68176,7556696,gate_30,93,True,True,G
68177,7556884,gate_40,51,True,False,C
68182,7557631,gate_30,157,False,False,M
68183,7557745,gate_40,60,False,False,D
68184,7557757,gate_40,64,True,True,D
68188,7558733,gate_30,54,True,False,C
68191,7558789,gate_40,177,True,True,O
68193,7559143,gate_30,103,True,False,H
68198,7559317,gate_40,87,True,False,F
68200,7559638,gate_30,31,True,False,A
68203,7560279,gate_40,109,True,True,H
68207,7560762,gate_30,31,True,False,A
68231,7563467,gate_40,61,True,True,D
68232,7563498,gate_40,56,True,False,C
68234,7563545,gate_30,98,True,True,G
68236,7563661,gate_40,189,True,False,P
68237,7563671,gate_40,105,True,False,H
68239,7563930,gate_40,115,True,True,I
68241,7564097,gate_30,58,True,False,C
68242,7564243,gate_40,56,False,False,C
68244,7564453,gate_30,118,True,True,I
68247,7564689,gate_30,38,True,False,A
68249,7564772,gate_40,50,True,True,C
68254,7565321,gate_40,43,True,False,B
68255,7565404,gate_40,58,True,False,C
68258,7565801,gate_30,84,True,False,F
68261,7566218,gate_40,51,True,True,C
68271,7567432,gate_30,31,True,True,A
68273,7567608,gate_30,60,True,False,D
68283,7569150,gate_30,64,True,True,D
68292,7570005,gate_40,186,True,False,P
68298,7570389,gate_40,50,True,False,C
68299,7570539,gate_40,53,True,False,C
68313,7572241,gate_40,40,False,False,B
68314,7572404,gate_30,58,True,False,C
68321,7573670,gate_30,82,True,False,F
68324,7574359,gate_30,67,True,True,D
68327,7574511,gate_30,31,False,False,A
68329,7574709,gate_30,57,True,False,C
68331,7574885,gate_30,129,False,False,J
68336,7575009,gate_40,140,True,False,L
68341,7575991,gate_30,160,True,True,N
68342,7576178,gate_30,120,True,True,J
68344,7576550,gate_40,75,True,True,E
68346,7576658,gate_40,82,True,False,F
68347,7576863,gate_30,148,True,True,L
68352,7577155,gate_40,59,True,False,C
68355,7577364,gate_30,145,True,True,L
68359,7577683,gate_30,36,False,False,A
68361,7577878,gate_40,42,True,False,B
68362,7578148,gate_30,31,True,False,A
68366,7578393,gate_40,69,True,False,D
68368,7578650,gate_30,100,True,False,H
68371,7579242,gate_30,43,True,False,B
68376,7579809,gate_40,85,True,True,F
68377,7579834,gate_30,37,True,False,A
68378,7579867,gate_30,129,True,False,J
68383,7581140,gate_40,90,True,False,G
68386,7581252,gate_30,101,True,True,H
68389,7581635,gate_40,45,False,False,B
68395,7583217,gate_30,174,True,True,O
68397,7583247,gate_40,65,False,False,D
68413,7584561,gate_40,127,True,True,J
68421,7585426,gate_40,75,True,False,E
68422,7585524,gate_30,96,True,False,G
68424,7585683,gate_30,41,True,False,B
68428,7586195,gate_40,140,True,True,L
68437,7586877,gate_40,46,True,False,B
68439,7587239,gate_30,178,True,False,O
68441,7587606,gate_40,76,True,False,E
68446,7588056,gate_30,30,True,False,A
68447,7588149,gate_30,36,True,True,A
68449,7588219,gate_30,55,False,False,C
68454,7588503,gate_30,64,True,False,D
68455,7588587,gate_30,36,False,False,A
68457,7588762,gate_40,63,True,False,D
68461,7588938,gate_40,103,True,True,H
68462,7588957,gate_30,166,False,False,N
68464,7589005,gate_40,133,True,True,K
68467,7589350,gate_30,42,True,True,B
68471,7589836,gate_30,136,True,False,K
68473,7589968,gate_40,106,True,False,H
68476,7590087,gate_30,42,True,False,B
68485,7590964,gate_40,155,False,True,M
68491,7591334,gate_40,62,False,False,D
68494,7591906,gate_40,129,True,True,J
68498,7592281,gate_40,43,True,False,B
68499,7592382,gate_40,47,True,True,B
68505,7593055,gate_30,44,True,False,B
68506,7593092,gate_30,100,True,True,H
68509,7593297,gate_30,110,True,False,I
68510,7593559,gate_40,46,True,False,B
68512,7593625,gate_30,63,True,False,D
68513,7593797,gate_40,167,True,True,N
68516,7594288,gate_30,38,True,False,A
68517,7594468,gate_40,49,True,False,B
68518,7594491,gate_40,184,True,True,P
68519,7594656,gate_30,35,True,False,A
68532,7595611,gate_40,58,True,False,C
68536,7595981,gate_40,57,True,False,C
68539,7596166,gate_40,41,True,False,B
68544,7596522,gate_40,46,True,False,B
68546,7596611,gate_30,31,True,False,A
68550,7597062,gate_30,58,False,False,C
68557,7598246,gate_30,33,True,False,A
68559,7598628,gate_30,152,True,True,M
68565,7598874,gate_30,38,False,True,A
68566,7598990,gate_30,36,True,False,A
68567,7599329,gate_40,46,True,False,B
68573,7599935,gate_30,73,True,False,E
68576,7600057,gate_40,60,True,True,D
68582,7600525,gate_40,127,True,False,J
68584,7600663,gate_30,52,True,True,C
68586,7601127,gate_40,86,False,False,F
68592,7601849,gate_30,37,False,True,A
68596,7602245,gate_30,64,True,True,D
68601,7602784,gate_30,151,True,True,M
68602,7602925,gate_30,48,True,False,B
68606,7603226,gate_40,113,True,False,I
68608,7603443,gate_40,147,True,False,L
68609,7603638,gate_30,47,True,True,B
68612,7603753,gate_40,76,True,False,E
68614,7603766,gate_30,135,False,False,K
68616,7603851,gate_30,51,True,False,C
68624,7604391,gate_40,128,True,False,J
68625,7604398,gate_30,51,True,False,C
68633,7605573,gate_30,63,True,True,D
68634,7605624,gate_30,59,True,True,C
68646,7606932,gate_40,43,False,False,B
68649,7607450,gate_40,103,True,True,H
68650,7607503,gate_40,88,True,False,F
68661,7609621,gate_40,52,True,True,C
68663,7610000,gate_30,192,True,True,H
68667,7610113,gate_30,63,False,True,D
68669,7610356,gate_30,34,True,False,A
68675,7610973,gate_30,37,True,False,A
68686,7611860,gate_30,59,True,False,C
68690,7612323,gate_40,153,True,True,M
68691,7612352,gate_40,65,True,False,D
68695,7613132,gate_30,112,True,True,I
68696,7613173,gate_40,82,True,False,F
68697,7613363,gate_40,162,True,True,N
68699,7613783,gate_30,71,True,False,E
68712,7615591,gate_30,34,False,False,A
68720,7616288,gate_40,78,True,True,E
68724,7616524,gate_30,35,True,False,A
68727,7616822,gate_40,65,True,False,D
68731,7617884,gate_30,41,True,False,B
68737,7618605,gate_30,61,True,False,D
68741,7618894,gate_30,33,True,False,A
68746,7619509,gate_30,191,True,False,H
68753,7620062,gate_40,62,True,True,D
68755,7620125,gate_40,47,True,False,B
68760,7620550,gate_40,152,True,False,M
68762,7620750,gate_30,81,True,True,F
68767,7621595,gate_30,32,True,True,A
68773,7622013,gate_30,41,True,False,B
68777,7622202,gate_30,137,True,True,K
68779,7622403,gate_30,34,False,False,A
68782,7623006,gate_30,46,True,False,B
68783,7623232,gate_30,41,False,False,B
68787,7623595,gate_40,87,False,False,F
68788,7623790,gate_40,66,True,False,D
68789,7623858,gate_40,44,True,False,B
68792,7624401,gate_30,90,True,False,G
68798,7625115,gate_30,53,True,True,C
68800,7625817,gate_30,52,False,False,C
68801,7626157,gate_30,67,False,False,D
68805,7626542,gate_40,47,True,False,B
68806,7626583,gate_40,121,True,True,J
68808,7626679,gate_30,46,True,False,B
68827,7629010,gate_40,126,True,True,J
68838,7630001,gate_30,117,True,True,I
68846,7630861,gate_30,52,True,True,C
68851,7631487,gate_40,151,True,False,M
68852,7631664,gate_30,45,True,True,B
68854,7631832,gate_30,83,False,False,F
68855,7631849,gate_30,40,True,False,B
68862,7633006,gate_40,106,True,False,H
68866,7633140,gate_30,84,True,False,F
68869,7633436,gate_30,58,True,False,C
68870,7633469,gate_30,38,True,False,A
68876,7633860,gate_40,50,True,False,C
68877,7633884,gate_30,46,True,False,B
68878,7634006,gate_30,173,True,True,O
68890,7635554,gate_30,128,True,True,J
68892,7635722,gate_40,90,True,True,G
68896,7636032,gate_30,79,True,False,E
68898,7636214,gate_30,120,True,False,J
68901,7636647,gate_30,31,True,False,A
68903,7636777,gate_40,180,True,False,P
68904,7636886,gate_40,166,True,True,N
68908,7637092,gate_30,45,True,True,B
68910,7637279,gate_30,36,True,False,A
68912,7637445,gate_30,42,False,False,B
68913,7637528,gate_30,49,True,False,B
68916,7637634,gate_40,141,True,True,L
68918,7637902,gate_30,83,True,False,F
68920,7638147,gate_40,93,True,False,G
68921,7638795,gate_40,69,True,False,D
68926,7639890,gate_40,107,True,True,H
68930,7640123,gate_40,78,True,False,E
68944,7641319,gate_40,96,True,True,G
68947,7641711,gate_40,82,True,False,F
68951,7642726,gate_30,101,True,False,H
68963,7644413,gate_40,64,True,False,D
68965,7644784,gate_40,50,True,False,C
68966,7644791,gate_40,108,True,False,H
68980,7646267,gate_30,84,True,True,F
68984,7646888,gate_40,47,True,False,B
68985,7646942,gate_30,42,True,False,B
68990,7647162,gate_40,129,True,False,J
68995,7647702,gate_40,105,False,False,H
69002,7648597,gate_30,121,True,True,J
69003,7648718,gate_30,158,True,False,M
69007,7648963,gate_30,111,True,True,I
69008,7649160,gate_40,66,False,False,D
69016,7650136,gate_30,66,True,False,D
69023,7650360,gate_40,135,True,False,K
69024,7650427,gate_40,63,False,True,D
69027,7650942,gate_30,32,True,False,A
