,userid,version,sum_gamerounds,retention_1,retention_7
84442,9361930,gate_30,71,True,True
84443,9362061,gate_30,50,True,False
84444,9362096,gate_40,423,True,True
84445,9362147,gate_40,45,True,False
84446,9362157,gate_30,106,False,True
84448,9362280,gate_30,37,True,False
84450,9362507,gate_30,113,True,True
84451,9362516,gate_30,174,True,True
84453,9362842,gate_40,163,True,True
84455,9363080,gate_30,117,True,True
84458,9363540,gate_30,77,True,True
84466,9363884,gate_30,36,True,False
84468,9363968,gate_30,37,True,False
84475,9364847,gate_30,63,True,False
84481,9365339,gate_30,41,True,False
84485,9365526,gate_30,160,True,True
84488,9366522,gate_40,134,True,False
84491,9366691,gate_30,47,True,True
84492,9366744,gate_30,104,True,True
84493,9366975,gate_40,58,True,True
84494,9366998,gate_30,46,False,False
84497,9367487,gate_30,40,True,False
84509,9368372,gate_30,48,False,False
84512,9369081,gate_40,46,True,False
84513,9369098,gate_30,52,True,False
84517,9369206,gate_40,47,False,False
84518,9369622,gate_30,199,True,False
84520,9370012,gate_30,91,True,True
84521,9370082,gate_30,373,False,True
84524,9370359,gate_40,46,True,False
84525,9370484,gate_30,239,True,False
84528,9370614,gate_30,69,True,True
84534,9371196,gate_30,47,True,True
84538,9371782,gate_30,89,True,False
84542,9372121,gate_30,214,True,True
84543,9372193,gate_30,82,True,False
84544,9372225,gate_30,32,True,False
84546,9372374,gate_40,111,True,False
84547,9372587,gate_30,56,True,False
84550,9373517,gate_40,84,True,True
84551,9373572,gate_40,153,True,False
84552,9373612,gate_30,77,True,False
84555,9373851,gate_40,80,True,False
84556,9373936,gate_30,129,True,True
84559,9374079,gate_40,57,True,True
84560,9374096,gate_30,38,True,False
84561,9374263,gate_40,222,True,True
84562,9374390,gate_30,36,True,False
84563,9374429,gate_40,233,True,True
84564,9374770,gate_30,116,False,True
84566,9374842,gate_30,40,False,False
84572,9375888,gate_30,41,True,True
84578,9376536,gate_30,148,True,True
84579,9376877,gate_30,185,True,True
84581,9377160,gate_30,99,False,True
84590,9377887,gate_30,39,False,True
84591,9377907,gate_40,148,True,True
84593,9378019,gate_30,45,True,True
84596,9378375,gate_40,51,False,False
84598,9378730,gate_30,30,False,False
84600,9379048,gate_40,73,True,False
84610,9380032,gate_40,52,True,True
84611,9380061,gate_30,190,True,True
84615,9380248,gate_30,54,True,True
84621,9381230,gate_30,217,True,False
84624,9381404,gate_30,71,True,False
84627,9382106,gate_40,92,True,True
84634,9382776,gate_40,72,True,False
84635,9382938,gate_40,42,False,False
84638,9383238,gate_40,414,True,True
84656,9384656,gate_30,81,True,False
84657,9384780,gate_30,82,True,True
84659,9385134,gate_40,59,False,False
84660,9385442,gate_40,105,True,False
84661,9385701,gate_30,57,True,False
84663,9385835,gate_30,255,True,True
84668,9386709,gate_30,165,True,False
84670,9387534,gate_30,39,True,True
84672,9387672,gate_40,144,True,True
84673,9387759,gate_40,59,False,True
84675,9387927,gate_40,43,True,True
84679,9388308,gate_40,95,False,False
84681,9388609,gate_30,34,False,False
84688,9389586,gate_30,73,True,False
84698,9390780,gate_30,244,True,True
84699,9390786,gate_40,54,True,False
84700,9390835,gate_40,64,False,False
84707,9391644,gate_30,149,True,True
84711,9391900,gate_30,441,True,True
84716,9392142,gate_40,114,True,True
84717,9392196,gate_30,60,True,True
84718,9392503,gate_30,71,True,True
84720,9392736,gate_30,48,True,True
84722,9392958,gate_30,30,True,False
84724,9393044,gate_40,582,True,True
84725,9393092,gate_40,107,True,False
84728,9393354,gate_40,294,True,True
84729,9393409,gate_30,354,False,True
84731,9393452,gate_30,102,True,False
84739,9394100,gate_40,43,True,False
84741,9394252,gate_40,42,False,False
84744,9394907,gate_30,85,True,False
84749,9395250,gate_40,54,False,False
84752,9395614,gate_40,420,True,True
84754,9395761,gate_30,53,True,False
84758,9396282,gate_40,58,True,False
84763,9396828,gate_40,48,True,False
84767,9397367,gate_30,81,False,False
84771,9397562,gate_30,64,True,False
84772,9397673,gate_40,479,True,True
84773,9397998,gate_30,83,True,False
84775,9398107,gate_30,106,True,False
84776,9398145,gate_40,66,True,False
84777,9398262,gate_30,34,False,False
84778,9398366,gate_30,32,True,False
84779,9398514,gate_30,44,True,False
84780,9398554,gate_30,48,True,False
84784,9398804,gate_40,51,True,False
84787,9399097,gate_30,35,False,False
84798,9400282,gate_30,147,True,True
84799,9400313,gate_30,68,True,True
84803,9400976,gate_40,44,True,True
84806,9401202,gate_30,35,True,False
84807,9401262,gate_40,153,False,True
84808,9401382,gate_30,100,True,True
84810,9401744,gate_40,116,True,False
84816,9402707,gate_30,134,True,False
84820,9403302,gate_40,117,True,True
84835,9404392,gate_40,57,True,False
84836,9404488,gate_40,74,True,True
84837,9404719,gate_30,105,True,True
84838,9404752,gate_30,177,True,True
84839,9404849,gate_30,32,False,False
84843,9405694,gate_40,117,False,False
84856,9406813,gate_40,97,True,False
84859,9407033,gate_40,455,True,True
84863,9407399,gate_30,344,True,True
84864,9407618,gate_40,116,False,True
84867,9407718,gate_40,56,True,False
84871,9408181,gate_30,351,True,True
84873,9408303,gate_30,90,False,False
84885,9409315,gate_30,1490,True,True
84892,9410354,gate_30,38,False,False
84893,9410403,gate_30,52,True,False
84895,9410888,gate_30,457,True,True
84900,9411221,gate_40,377,True,True
84907,9411961,gate_40,172,True,True
84916,9412782,gate_30,38,False,True
84918,9412801,gate_30,59,True,False
84921,9413269,gate_40,965,True,True
84924,9413545,gate_40,299,True,True
84925,9413674,gate_40,61,True,True
84928,9413895,gate_30,44,True,False
84929,9413897,gate_40,73,True,False
84930,9413914,gate_40,264,True,True
84931,9414039,gate_30,32,False,False
84934,9414355,gate_30,139,True,False
84935,9414580,gate_30,62,True,True
84936,9414581,gate_30,53,True,False
84942,9414969,gate_40,137,True,False
84947,9415267,gate_30,34,True,False
84950,9415688,gate_30,68,True,False
84952,9415829,gate_40,97,True,False
84953,9415848,gate_30,281,False,True
84957,9416113,gate_40,56,True,False
84958,9416158,gate_40,120,True,False
84960,9416321,gate_40,54,False,True
84965,9416616,gate_40,116,True,False
84968,9416852,gate_40,99,True,False
84970,9417126,gate_30,222,True,True
84976,9417537,gate_30,674,True,True
84979,9417871,gate_40,54,False,False
84981,9418344,gate_30,58,True,False
84983,9418722,gate_30,289,True,True
84986,9419359,gate_30,162,True,False
84988,9419674,gate_40,157,True,False
84993,9420143,gate_30,197,True,False
84994,9420145,gate_30,193,True,False
84995,9420205,gate_40,124,True,True
85000,9420746,gate_40,152,True,True
85004,9420907,gate_30,738,True,True
85005,9420952,gate_40,107,True,True
85007,9421364,gate_40,392,True,True
85008,9421533,gate_40,182,True,False
85009,9421691,gate_40,67,False,False
85012,9422204,gate_30,98,True,True
85013,9422222,gate_40,140,False,True
85023,9422897,gate_30,259,True,False
85025,9423158,gate_40,43,True,False
85026,9423386,gate_30,309,True,False
85027,9423644,gate_30,53,True,True
85028,9423663,gate_40,127,True,False
85030,9423951,gate_40,125,True,False
85035,9424406,gate_30,102,True,False
85036,9424435,gate_40,42,False,False
85040,9425137,gate_40,318,True,True
85044,9425609,gate_30,65,True,True
85046,9425627,gate_30,42,True,False
85049,9425873,gate_40,375,True,True
85051,9426358,gate_40,92,False,False
85052,9426396,gate_30,113,True,True
85054,9426563,gate_30,129,True,False
85059,9426910,gate_30,40,True,False
85062,9427140,gate_30,50,False,False
85065,9427560,gate_40,317,True,True
85066,9427745,gate_30,70,True,True
85072,9428028,gate_40,252,True,True
85077,9428492,gate_30,152,True,True
85079,9428745,gate_30,30,True,False
85082,9428882,gate_30,38,True,False
85084,9429337,gate_40,159,True,True
85088,9429672,gate_30,73,True,True
85090,9429848,gate_40,40,True,False
85091,9429997,gate_30,199,True,False
85092,9430274,gate_30,35,True,False
85093,9430322,gate_40,147,True,False
85094,9430329,gate_40,80,True,False
85099,9430628,gate_30,36,True,False
85101,9430748,gate_30,96,True,True
85106,9431365,gate_30,35,True,False
85108,9431426,gate_40,40,True,True
85109,9431704,gate_30,74,True,False
85114,9432154,gate_40,105,True,True
85115,9432228,gate_40,197,True,True
85116,9432335,gate_40,83,True,False
85119,9432598,gate_40,56,True,False
85125,9433696,gate_40,175,True,False
85129,9434166,gate_40,113,True,True
85131,9434351,gate_30,143,True,True
85132,9434386,gate_30,30,False,False
85134,9434739,gate_40,60,False,True
85138,9435121,gate_40,57,True,True
85139,9435136,gate_30,35,True,False
85140,9435210,gate_40,50,True,False
85143,9435762,gate_30,40,False,False
85144,9435768,gate_30,40,False,False
85145,9435916,gate_40,143,True,False
85146,9436121,gate_30,178,True,False
85148,9436187,gate_30,44,True,False
85150,9436228,gate_30,61,True,False
85151,9436258,gate_40,83,True,False
85152,9436263,gate_40,107,True,True
85153,9436293,gate_30,91,True,True
85154,9436411,gate_30,56,True,True
85155,9436575,gate_30,69,True,False
85158,9437007,gate_30,53,True,False
85159,9437031,gate_30,120,True,False
85160,9437144,gate_40,244,True,False
85163,9437284,gate_40,310,True,True
85164,9437295,gate_40,70,False,True
85169,9437658,gate_30,51,True,False
85176,9438208,gate_40,142,False,True
85179,9438329,gate_40,82,True,False
85182,9438743,gate_30,37,True,False
85184,9438967,gate_40,585,True,True
85187,9439129,gate_30,174,False,True
85195,9440043,gate_40,414,True,True
85196,9440084,gate_30,57,False,False
85201,9440475,gate_40,40,True,False
85202,9440704,gate_40,42,True,False
85207,9441273,gate_30,43,False,False
85208,9441361,gate_30,215,True,False
85210,9441690,gate_30,42,True,False
85215,9442148,gate_40,135,True,True
85217,9442172,gate_30,224,True,True
85218,9442335,gate_40,50,False,True
85221,9442957,gate_30,109,True,False
85222,9443059,gate_40,284,True,True
85223,9443061,gate_30,37,False,True
85231,9443728,gate_40,119,True,True
85233,9443764,gate_40,117,True,True
85237,9444339,gate_40,55,True,False
85239,9444387,gate_30,66,True,False
85240,9444581,gate_30,42,False,False
85246,9445473,gate_40,1108,True,True
85247,9445505,gate_30,40,True,False
85248,9445549,gate_30,50,True,False
85258,9446617,gate_40,145,True,True
85262,9447307,gate_30,47,True,True
85268,9447921,gate_40,53,False,True
85270,9448139,gate_30,72,True,True
85271,9448190,gate_30,71,True,False
85272,9448474,gate_40,52,True,False
85274,9448716,gate_40,68,True,False
85278,9449081,gate_40,49,False,False
85279,9449142,gate_40,792,True,True
85281,9449417,gate_30,135,True,False
85282,9449433,gate_40,502,True,True
85284,9449744,gate_40,157,True,False
85286,9450025,gate_30,104,False,True
85287,9450079,gate_30,37,False,True
85292,9451011,gate_30,47,True,True
85295,9451460,gate_30,48,False,False
85301,9451959,gate_40,47,True,False
85302,9451965,gate_30,213,True,True
85304,9452301,gate_40,145,True,False
85305,9452350,gate_40,342,True,True
85312,9453383,gate_30,53,True,True
85313,9453558,gate_30,32,False,False
85314,9453699,gate_40,199,True,True
85316,9453866,gate_30,44,True,False
85320,9454157,gate_40,40,True,False
85324,9454844,gate_30,34,True,False
85330,9455767,gate_40,201,True,True
85331,9455810,gate_40,81,True,True
85332,9455958,gate_30,54,True,True
85338,9456424,gate_40,113,True,False
85340,9456758,gate_30,36,True,False
85342,9456780,gate_30,186,True,True
85343,9456967,gate_30,108,True,True
85344,9457198,gate_40,49,True,False
85345,9457204,gate_30,34,False,False
85348,9457792,gate_30,130,True,False
85350,9458070,gate_30,97,False,True
85351,9458082,gate_30,147,True,True
85352,9458222,gate_30,138,True,False
85355,9458642,gate_40,386,True,True
85357,9458682,gate_40,333,True,True
85358,9458943,gate_40,238,True,True
85363,9459612,gate_30,173,True,False
85372,9460105,gate_30,37,False,False
85373,9460187,gate_30,148,True,False
85377,9460863,gate_40,298,True,False
85378,9460912,gate_30,42,True,False
85379,9460913,gate_30,374,True,True
85380,9461004,gate_40,279,True,True
85381,9461025,gate_30,32,True,False
85382,9461046,gate_40,41,True,False
85383,9461161,gate_30,110,True,False
85385,9461362,gate_40,121,True,True
85386,9461934,gate_30,38,True,False
85392,9462342,gate_30,229,True,False
85396,9462819,gate_30,46,True,False
85397,9463015,gate_30,141,True,False
85400,9463287,gate_30,72,True,False
85402,9463578,gate_30,39,True,False
85405,9463695,gate_40,124,True,False
85414,9465170,gate_40,185,True,True
85421,9466387,gate_30,40,True,False
85424,9466504,gate_40,126,True,False
85427,9466586,gate_40,42,True,True
85430,9466654,gate_40,119,True,False
85432,9466776,gate_40,90,True,False
85435,9466958,gate_40,276,True,True
85438,9467438,gate_30,91,True,False
85439,9467535,gate_40,288,True,True
85446,9468892,gate_40,83,True,False
85451,9469349,gate_30,44,True,True
85461,9470254,gate_30,242,True,True
85471,9471036,gate_40,53,True,False
85473,9471213,gate_40,80,True,False
85474,9471516,gate_40,97,True,False
85483,9472181,gate_40,202,False,True
85489,9472530,gate_40,46,False,False
85493,9472952,gate_30,34,False,False
85494,9472974,gate_40,85,True,False
85496,9473254,gate_30,65,True,False
85497,9473340,gate_30,52,True,True
85498,9473700,gate_40,217,True,True
85501,9473876,gate_40,89,True,True
85505,9474052,gate_40,112,True,False
85507,9474107,gate_30,214,True,True
85510,9474228,gate_40,172,True,False
85514,9474642,gate_40,154,True,True
85515,9474713,gate_30,33,True,False
85520,9475357,gate_30,34,False,False
85525,9475913,gate_40,69,True,False
85527,9476234,gate_30,101,True,False
85529,9476518,gate_40,58,True,False
85542,9478129,gate_40,78,False,False
85544,9478333,gate_40,81,True,True
85550,9478998,gate_40,234,True,True
85553,9479066,gate_40,56,True,True
85555,9479336,gate_40,64,True,True
85558,9479843,gate_30,54,False,False
85559,9480039,gate_40,42,False,False
85560,9480070,gate_40,258,True,True
85564,9480294,gate_30,131,False,False
85565,9480321,gate_40,51,True,False
85566,9480389,gate_40,82,True,False
85575,9481557,gate_30,50,False,True
85577,9482007,gate_40,42,True,False
85579,9482193,gate_30,36,False,False
85581,9482350,gate_40,156,True,False
85585,9482657,gate_40,287,True,False
85587,9482743,gate_30,30,True,False
85588,9482757,gate_30,73,True,True
85592,9482955,gate_40,182,True,False
85594,9483358,gate_30,72,True,True
85595,9483605,gate_30,131,True,True
85598,9483659,gate_30,117,True,True
85599,9484093,gate_30,34,False,False
85600,9484127,gate_30,38,True,False
85605,9484521,gate_40,83,True,True
85613,9485605,gate_40,72,True,False
85615,9485748,gate_40,78,True,False
85618,9485978,gate_30,45,True,False
85627,9486587,gate_30,208,True,True
85628,9486670,gate_30,66,False,True
85631,9487116,gate_30,64,True,False
85632,9487177,gate_40,91,True,False
85633,9487181,gate_40,70,True,False
85634,9487322,gate_30,95,True,False
85635,9487445,gate_40,78,True,False
85639,9487896,gate_40,118,True,True
85647,9488498,gate_40,145,True,True
85648,9488574,gate_40,92,False,True
85656,9489859,gate_30,37,False,False
85657,9490016,gate_30,35,True,False
85659,9490402,gate_30,35,False,False
85662,9490665,gate_40,353,True,True
85664,9490839,gate_30,184,True,True
85666,9491204,gate_30,188,True,True
85668,9491585,gate_40,59,True,False
85669,9491693,gate_40,70,True,False
85670,9491899,gate_40,140,True,True
85674,9492198,gate_30,153,True,False
85675,9492509,gate_30,302,True,True
85678,9492755,gate_30,74,True,False
85679,9492766,gate_40,225,True,False
85680,9492832,gate_30,80,False,True
85681,9492843,gate_30,48,True,True
85683,9493128,gate_30,31,True,False
85685,9493510,gate_30,71,True,True
85686,9493546,gate_40,121,True,False
85687,9493653,gate_40,196,True,True
85689,9493730,gate_30,80,True,False
85690,9493749,gate_30,51,True,False
85691,9493831,gate_40,63,True,True
85695,9494647,gate_30,30,False,False
85698,9495522,gate_40,582,True,True
85700,9495800,gate_30,504,True,True
85701,9495846,gate_30,134,True,True
85703,9496031,gate_40,66,False,True
85705,9496093,gate_40,75,False,True
85706,9496113,gate_30,77,True,False
85707,9496541,gate_30,143,True,False
85708,9496817,gate_40,130,True,False
85713,9497466,gate_40,130,True,False
85718,9498278,gate_30,107,False,False
85721,9498653,gate_40,147,True,True
85723,9498836,gate_30,80,True,False
85725,9498975,gate_40,98,True,False
85726,9499013,gate_40,87,True,True
85728,9499564,gate_40,45,True,False
85730,9499653,gate_30,551,False,True
85735,9499905,gate_30,195,True,True
85736,9500112,gate_30,34,True,False
85738,9500340,gate_40,45,True,False
85739,9500378,gate_30,79,False,False
85744,9501023,gate_30,49,True,False
85745,9501032,gate_30,89,True,True
85746,9501080,gate_40,68,True,True
85748,9501356,gate_40,176,True,False
85749,9501423,gate_40,96,True,False
85752,9502058,gate_30,74,False,True
85755,9502146,gate_40,88,False,True
85756,9502221,gate_30,92,True,False
85762,9502625,gate_30,145,True,True
85764,9502868,gate_40,91,False,True
85771,9503149,gate_40,236,True,True
85772,9503192,gate_40,251,True,True
85775,9503363,gate_40,220,True,False
85782,9503813,gate_30,51,False,True
85783,9503874,gate_40,226,True,True
85786,9504172,gate_40,85,True,True
85788,9504404,gate_40,1274,True,True
85793,9504722,gate_40,47,True,False
85794,9505000,gate_30,118,False,True
